QGC WPL 110
1	0	3	22	0	0	0	0	43,71595	10,4613	10	1
2	0	3	178	5	5,180342	0	0	0	0	0	1
3	0	3	16	0	0	0	0	43,7159	10,46138	10	1
4	0	3	16	0	0	0	0	43,71571	10,46164	10	1
5	0	3	178	4	4,179951	0	0	0	0	0	1
6	0	3	16	0	0	0	0	43,71571	10,4619	10	1
7	0	3	178	8	8,945696	0	0	0	0	0	1
8	0	3	16	0	0	0	0	43,71628	10,46267	10	1
9	0	3	178	4	4,179951	0	0	0	0	0	1
10	0	3	16	0	0	0	0	43,71628	10,46293	10	1
11	0	3	178	5	5,180342	0	0	0	0	0	1
12	0	3	16	0	0	0	0	43,71609	10,46319	10	1
13	0	3	178	4	4,179951	0	0	0	0	0	1
14	0	3	16	0	0	0	0	43,71609	10,46345	10	1
15	0	3	178	4	4,303564	0	0	0	0	0	1
16	0	3	16	0	0	0	0	43,7159	10,46345	10	1
17	0	3	178	4	4,179951	0	0	0	0	0	1
18	0	3	16	0	0	0	0	43,7159	10,46319	10	1
19	0	3	178	5	5,180342	0	0	0	0	0	1
20	0	3	16	0	0	0	0	43,71609	10,46293	10	1
21	0	3	178	7	7,654986	0	0	0	0	0	1
22	0	3	16	0	0	0	0	43,71552	10,46293	10	1
23	0	3	178	5	5,180342	0	0	0	0	0	1
24	0	3	16	0	0	0	0	43,71533	10,46267	10	1
25	0	3	178	8	8,719775	0	0	0	0	0	1
26	0	3	16	0	0	0	0	43,71609	10,46267	10	1
27	0	3	178	5	5,180342	0	0	0	0	0	1
28	0	3	16	0	0	0	0	43,7159	10,46241	10	1
29	0	3	178	7	7,654986	0	0	0	0	0	1
30	0	3	16	0	0	0	0	43,71533	10,46241	10	1
31	0	3	178	4	4,179951	0	0	0	0	0	1
32	0	3	16	0	0	0	0	43,71533	10,46216	10	1
33	0	3	178	5	5,180342	0	0	0	0	0	1
34	0	3	16	0	0	0	0	43,71514	10,4619	10	1
35	0	3	178	7	7,598465	0	0	0	0	0	1
36	0	3	16	0	0	0	0	43,71514	10,46112	10	1
37	0	3	178	4	4,303564	0	0	0	0	0	1
38	0	3	16	0	0	0	0	43,71533	10,46112	10	1
39	0	3	178	7	7,598465	0	0	0	0	0	1
40	0	3	16	0	0	0	0	43,71533	10,4619	10	1
41	0	3	178	5	5,180342	0	0	0	0	0	1
42	0	3	16	0	0	0	0	43,71552	10,46216	10	1
43	0	3	178	4	4,303564	0	0	0	0	0	1
44	0	3	16	0	0	0	0	43,71571	10,46216	10	1
45	0	3	178	5	5,180342	0	0	0	0	0	1
46	0	3	16	0	0	0	0	43,71552	10,4619	10	1
47	0	3	178	7	7,598465	0	0	0	0	0	1
48	0	3	16	0	0	0	0	43,71552	10,46112	10	1
49	0	3	178	10	10,14055	0	0	0	0	0	1
50	0	3	16	0	0	0	0	43,71628	10,46216	10	1
51	0	3	178	4	4,303564	0	0	0	0	0	1
52	0	3	16	0	0	0	0	43,71647	10,46216	10	1
53	0	3	178	4	4,179951	0	0	0	0	0	1
54	0	3	16	0	0	0	0	43,71647	10,46241	10	1
55	0	3	178	4	4,303564	0	0	0	0	0	1
56	0	3	16	0	0	0	0	43,71628	10,46241	10	1
57	0	3	178	5	5,180342	0	0	0	0	0	1
58	0	3	16	0	0	0	0	43,71609	10,46216	10	1
59	0	3	20	0	0	0	0	0	0	0	1
